,department_Human Resources,department_Research & Development,department_Sales,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
114,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,30,3,59680,1,13,1,3,1,0,0,6.401705711735556,0
115,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,26,14,75100,0,18,7,3,6,0,4,6.7463688085675,1
116,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,22,16,29910,1,19,2,3,2,1,2,5.831803882195278,0
117,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,36,1,196360,1,12,10,3,10,9,0,6.0337817938419445,0
118,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,2.0,30,3,11290,9,19,3,2,1,0,0,7.895576751449999,1
119,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,37,10,133410,1,14,18,3,18,12,17,6.2188810798750005,0
120,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,40,6,43320,7,14,8,3,5,1,3,6.173039937527778,0
121,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,42,2,110310,3,12,8,2,5,1,2,7.0619366354305555,0
122,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,37,9,44400,2,11,18,3,1,0,1,9.760771976795834,0
123,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,43,10,46170,1,11,25,2,25,3,9,6.998694779116389,0
124,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,40,6,26470,6,13,20,2,1,0,0,7.164219098616667,0
125,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,54,9,63230,4,23,24,2,4,1,2,5.468940205265278,0
126,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,34,28,56770,9,20,6,3,3,1,2,6.446319723337778,0
127,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,31,10,21870,1,15,13,2,13,3,12,5.713265283355556,0
128,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,43,14,37480,7,14,10,3,3,1,2,6.996710174029444,0
129,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,43,27,39770,4,18,8,3,5,0,2,8.486725792056944,0
130,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,25,7,86330,1,19,5,2,5,1,3,10.151952253458056,0
131,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,4.0,0.0,37,1,20080,3,22,15,5,13,10,7,10.004965417224444,0
132,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,31,24,44400,1,13,4,2,4,3,2,6.578286479250277,0
133,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,39,26,30670,1,20,21,5,21,1,6,8.864453369031667,0
134,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,56,20,53210,9,14,36,1,7,7,7,7.122437527889166,0
135,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,30,5,54100,0,17,6,2,5,4,4,7.464110887996389,0
136,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,41,7,27820,1,14,10,2,10,0,7,6.411313029897222,0
137,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,28,7,119570,1,13,10,2,10,1,8,5.869447791164445,0
138,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,25,5,26600,5,13,6,3,2,0,2,6.134392012494167,1
139,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,0.0,4.0,3.0,3.0,2.0,4.0,1.0,52,26,33750,2,21,28,2,5,0,4,7.997580321285,0
140,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,45,2,50980,3,14,8,4,2,0,2,6.460577867023611,0
141,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,52,12,48780,2,11,31,3,5,1,4,6.8915774207941665,0
142,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,42,10,28370,2,13,19,0,5,0,2,6.384019410977222,0
143,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,30,25,24060,2,20,11,5,5,0,2,6.763717090584445,0
144,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,60,10,22690,5,18,33,4,29,11,10,5.743501784917222,0
145,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,46,19,41080,2,14,19,5,10,0,8,7.243524096385278,0
146,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,42,18,132060,0,13,7,2,6,0,4,6.303784024988611,0
147,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,24,27,104220,1,17,6,0,5,1,4,10.092957385095835,1
148,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,34,5,137440,0,20,3,3,2,1,0,5.656244979919445,1
149,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,38,3,49070,1,11,1,3,1,0,0,8.177834672021389,0
150,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,40,26,34820,0,18,21,2,20,1,12,5.543419232485277,0
151,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,4.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,26,3,24360,1,24,3,2,3,0,2,5.726736947791111,0
152,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,30,15,23800,4,18,9,2,5,1,4,7.429330655956945,0
153,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,29,8,194310,1,11,10,3,10,0,7,6.973972556894167,0
154,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,29,19,17900,5,16,6,4,2,1,1,6.330712851405555,1
155,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,19,4,76440,1,15,1,2,1,0,0,7.429799196786945,1
156,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,30,2,51310,0,15,10,2,9,7,8,6.448983712628055,0
157,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,57,2,63060,3,12,32,3,1,0,0,5.835846720214167,0
158,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,50,10,47870,0,12,28,3,27,15,7,7.005148371262778,0
159,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,0.0,30,10,188800,0,22,12,3,11,6,7,6.059211289602778,0
160,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,4.0,0.0,3.0,4.0,1.0,3.0,4.0,2.0,60,16,23390,4,20,22,4,18,13,11,6.696197010263056,0
161,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,47,1,135700,5,16,20,2,5,0,4,7.213215082552223,0
162,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,46,4,67120,6,21,26,3,3,0,1,6.613843150379166,0
163,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,35,15,54060,0,12,6,2,5,4,3,6.09344042838,0
164,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,54,2,89380,7,11,19,2,1,0,0,7.405392681838333,0
165,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,34,8,24390,3,11,14,2,7,5,7,7.1289770191877775,0
166,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,46,2,88370,2,18,15,3,3,1,2,8.626556224899446,0
167,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,31,7,53430,1,14,13,3,13,0,8,6.04515729585,0
168,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,4.0,0.0,2.0,4.0,3.0,2.0,4.0,1.0,33,10,67280,7,22,15,2,7,7,7,7.966945560017778,1
169,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0,2.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,33,5,66520,7,25,8,5,4,1,3,6.825259928603056,1
170,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,30,2,48500,0,12,4,4,3,1,2,6.266600847835556,0
171,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,35,12,28090,4,23,10,2,8,0,0,8.626478134761111,0
172,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,31,22,56890,3,15,12,2,1,0,0,6.032698572065834,1
173,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,42,2,29770,4,15,8,3,2,2,0,7.402867023650001,0
174,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,36,3,40250,1,11,10,3,10,9,7,7.0840908076749995,0
175,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,22,7,37850,5,13,4,2,2,1,2,6.032679607318055,1
176,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,48,6,108540,2,14,14,6,9,6,7,6.289530343596389,0
177,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,1.0,55,1,120310,3,11,37,5,10,7,7,6.945580098170278,0
178,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,0.0,41,3,99360,7,17,16,2,14,1,10,5.719563810798611,0
179,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,35,22,29660,9,18,15,2,11,6,9,5.628176037483056,0
180,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,40,15,25710,7,14,22,1,20,5,13,7.154422132976111,0
181,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,39,12,99910,1,16,8,3,8,0,7,6.863467202141666,0
182,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,31,1,61420,4,13,10,2,6,0,5,8.479462293618889,0
183,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0,3.0,0.0,4.0,2.0,1.0,3.0,3.0,1.0,42,5,53900,1,14,10,3,10,5,8,10.24335229808111,0
184,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,4.0,0.0,4.0,4.0,2.0,3.0,4.0,1.0,45,2,44040,0,23,9,2,8,3,7,6.725804328424722,0
185,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,26,2,59930,0,12,8,3,7,1,0,9.005943775100278,1
186,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1.0,0.0,4.0,4.0,4.0,2.0,3.0,1.0,29,5,51300,4,11,8,3,3,1,2,6.769503569834722,0
187,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,33,16,20900,4,16,10,2,6,0,5,7.1647534582775005,0
188,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,31,2,29090,9,14,10,2,5,0,1,6.307388442659445,0
189,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,18,2,34680,1,18,0,4,0,0,0,8.933678045515277,1
190,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,40,1,30680,3,19,20,3,1,0,1,6.604520303435833,0
191,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,41,23,26700,2,15,10,2,8,0,7,8.58350066934389,0
192,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,26,9,26930,5,17,8,3,0,0,0,5.532923917893611,0
193,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,35,16,95260,1,15,5,2,5,0,3,5.792482150825277,0
194,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,34,26,52370,1,19,10,3,10,5,7,6.097392904953055,0
195,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,0.0,3.0,1.0,4.0,1.0,4.0,1.0,26,1,24260,1,22,1,3,1,0,0,8.189085229808056,1
196,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,37,8,41930,4,16,12,5,6,1,2,7.1227253458275,0
197,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.0,5.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,46,4,29110,5,13,28,3,2,1,2,5.6736189201247225,0
198,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,41,24,26610,7,14,22,2,18,11,8,7.396790495314445,0
199,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,37,7,20280,1,16,9,3,9,7,7,7.265457385095833,0
200,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,52,2,99800,0,11,18,2,10,6,9,8.89344489067361,0
201,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,2.0,0.0,4.0,3.0,3.0,2.0,4.0,0.0,32,7,32980,8,22,6,4,4,1,2,5.800688308790555,1
202,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,24,22,29350,0,14,3,5,2,2,1,5.861314145470555,0
203,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,38,5,154270,3,16,18,2,1,0,0,5.778331102186389,0
204,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,37,1,39440,6,11,8,3,6,4,3,6.566608656849445,0
205,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,24,1,34070,1,15,6,2,6,1,4,8.333743864346111,0
206,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,26,19,119940,1,14,6,6,5,1,4,7.175858991521389,0
207,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,0.0,4.0,3.0,2.0,1.0,3.0,1.0,24,7,12320,1,12,1,4,1,0,0,6.3577933958052775,0
208,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,50,2,29600,1,14,32,2,32,10,7,6.652788933511667,0
209,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,25,2,190940,1,16,7,3,7,0,6,6.754674252565556,0
210,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,2.0,30,9,68250,1,14,1,2,1,0,0,6.4357128514055555,1
211,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,34,6,102480,1,12,6,4,6,1,3,8.2626695671575,0
212,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,31,9,189470,2,12,9,2,3,1,2,6.4150401606425005,1
213,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,35,2,24960,4,17,9,3,3,0,2,7.606242748772777,0
214,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,2.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,31,1,64650,4,17,13,3,7,5,7,5.930352521195833,0
215,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,27,22,22060,0,14,6,4,5,0,3,7.571142347166389,0
216,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,37,9,20860,4,14,17,3,3,1,0,8.668834225791944,0
217,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,20,17,22930,1,13,1,3,1,0,0,6.8905856760372215,0
218,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,42,28,26450,1,15,10,5,10,2,2,7.069645247657222,0
219,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0,2.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,43,10,26830,4,11,21,3,1,0,0,8.546011825078056,0
220,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,38,2,20140,3,17,8,5,0,0,0,6.611214859437499,0
221,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,43,4,34190,3,11,10,5,8,4,7,8.906508255243056,0
222,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,48,8,53760,7,13,21,3,3,0,2,6.6784381972333335,0
223,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,44,29,19510,4,22,10,4,2,0,2,6.138874386434445,0
224,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,34,13,23410,1,20,8,3,8,0,6,7.8621485943775,0
225,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,27,27,22930,0,18,5,0,4,0,2,6.2227097278,1
226,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,21,16,87260,1,11,3,2,3,1,2,6.681176929941945,0
227,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,44,2,40110,4,14,26,2,2,0,1,8.0619946452475,0
228,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,22,2,195450,0,14,3,3,2,2,2,5.5039223560908335,0
229,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,33,13,45680,0,18,6,2,5,1,2,6.872726461401111,0
230,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,32,1,30220,1,16,6,3,6,0,5,9.113620035698332,0
231,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,30,4,57720,1,17,1,3,1,0,0,6.957549085229722,0
